month;day;hour;district;qnt;weekday;season;workday;temperature;r_temperature;wind;humidity;dew_point;pressure
5;18;8;3;Very low;5;Spring;1;24;24;13;68;18;1016
5;18;8;4;Very low;5;Spring;1;24;24;13;68;18;1016
5;18;9;1;Low;5;Spring;1;24;24;14;67;18;1016
5;18;9;2;Very low;5;Spring;1;24;24;14;67;18;1016
5;18;9;3;Very low;5;Spring;1;24;24;14;67;18;1016
5;18;9;4;Very low;5;Spring;1;24;24;14;67;18;1016
5;18;10;1;Low;5;Spring;1;25;26;14;67;19;1016
5;18;10;2;Very low;5;Spring;1;25;26;14;67;19;1016
5;18;10;3;Very low;5;Spring;1;25;26;14;67;19;1016
5;18;10;4;Very low;5;Spring;1;25;26;14;67;19;1016
5;18;11;1;Low;5;Spring;1;27;28;18;63;19;1016
5;18;11;2;Very low;5;Spring;1;27;28;18;63;19;1016
5;18;11;3;Very low;5;Spring;1;27;28;18;63;19;1016
5;18;11;4;Very low;5;Spring;1;27;28;18;63;19;1016
5;18;12;1;Low;5;Spring;1;28;29;20;62;20;1015
5;18;12;2;Very low;5;Spring;1;28;29;20;62;20;1015
5;18;12;3;Very low;5;Spring;1;28;29;20;62;20;1015
5;18;12;4;Very low;5;Spring;1;28;29;20;62;20;1015
5;18;13;1;Low;5;Spring;1;29;31;19;59;20;1015
5;18;13;2;Very low;5;Spring;1;29;31;19;59;20;1015
5;18;13;3;Very low;5;Spring;1;29;31;19;59;20;1015
5;18;13;4;Very low;5;Spring;1;29;31;19;59;20;1015
5;18;14;1;Low;5;Spring;1;30;32;23;56;20;1014
5;18;14;2;Very low;5;Spring;1;30;32;23;56;20;1014
5;18;14;3;Very low;5;Spring;1;30;32;23;56;20;1014
5;18;14;4;Very low;5;Spring;1;30;32;23;56;20;1014
5;18;15;1;Low;5;Spring;1;30;32;22;55;20;1013
5;18;15;2;Very low;5;Spring;1;30;32;22;55;20;1013
5;18;15;3;Very low;5;Spring;1;30;32;22;55;20;1013
5;18;15;4;Very low;5;Spring;1;30;32;22;55;20;1013
5;18;16;1;Medium;5;Spring;1;31;33;20;53;20;1013
5;18;16;2;Very low;5;Spring;1;31;33;20;53;20;1013
5;18;16;3;Very low;5;Spring;1;31;33;20;53;20;1013
5;18;16;4;Very low;5;Spring;1;31;33;20;53;20;1013
5;18;17;1;High;5;Spring;1;31;32;24;50;19;1013
5;18;17;2;Very low;5;Spring;1;31;32;24;50;19;1013
5;18;17;3;Low;5;Spring;1;31;32;24;50;19;1013
5;18;17;4;Very low;5;Spring;1;31;32;24;50;19;1013
5;18;18;1;High;5;Spring;1;30;31;22;53;19;1012
5;18;18;2;Very low;5;Spring;1;30;31;22;53;19;1012
5;18;18;3;Very low;5;Spring;1;30;31;22;53;19;1012
5;18;18;4;Very low;5;Spring;1;30;31;22;53;19;1012
5;18;19;1;Medium;5;Spring;1;29;31;20;56;20;1013
5;18;19;2;Very low;5;Spring;1;29;31;20;56;20;1013
5;18;19;3;Very low;5;Spring;1;29;31;20;56;20;1013
5;18;19;4;Very low;5;Spring;1;29;31;20;56;20;1013
5;18;20;1;Low;5;Spring;1;28;29;24;65;20;1013
5;18;20;2;Very low;5;Spring;1;28;29;24;65;20;1013
5;18;20;3;Very low;5;Spring;1;28;29;24;65;20;1013
5;18;20;4;Very low;5;Spring;1;28;29;24;65;20;1013
5;18;21;1;Low;5;Spring;1;23;23;19;79;19;1014
5;18;21;2;Very low;5;Spring;1;23;23;19;79;19;1014
5;18;21;3;Very low;5;Spring;1;23;23;19;79;19;1014
5;18;21;4;Very low;5;Spring;1;23;23;19;79;19;1014
5;18;22;1;Very low;5;Spring;1;22;22;14;82;19;1014
5;18;22;2;Very low;5;Spring;1;22;22;14;82;19;1014
5;18;22;3;Very low;5;Spring;1;22;22;14;82;19;1014
5;18;22;4;Very low;5;Spring;1;22;22;14;82;19;1014
5;18;23;1;Very low;5;Spring;1;22;23;12;86;20;1014
5;18;23;2;Very low;5;Spring;1;22;23;12;86;20;1014
5;18;23;3;Very low;5;Spring;1;22;23;12;86;20;1014
5;18;23;4;Very low;5;Spring;1;22;23;12;86;20;1014
5;19;0;1;Very low;6;Spring;1;22;23;12;91;21;1014
5;19;0;2;Very low;6;Spring;1;22;23;12;91;21;1014
5;19;0;3;Very low;6;Spring;1;22;23;12;91;21;1014
5;19;0;4;Very low;6;Spring;1;22;23;12;91;21;1014
5;19;1;1;Very low;6;Spring;1;22;23;15;94;21;1013
5;19;1;2;Very low;6;Spring;1;22;23;15;94;21;1013
5;19;1;3;Very low;6;Spring;1;22;23;15;94;21;1013
5;19;1;4;Very low;6;Spring;1;22;23;15;94;21;1013
5;19;2;1;Very low;6;Spring;1;22;23;16;94;21;1013
5;19;2;2;Very low;6;Spring;1;22;23;16;94;21;1013
5;19;2;3;Very low;6;Spring;1;22;23;16;94;21;1013
5;19;3;1;Very low;6;Spring;1;22;23;14;91;20;1013
5;19;3;2;Very low;6;Spring;1;22;23;14;91;20;1013
5;19;4;1;Very low;6;Spring;1;22;23;15;88;20;1014
5;19;4;2;Very low;6;Spring;1;22;23;15;88;20;1014
5;19;4;3;Very low;6;Spring;1;22;23;15;88;20;1014
5;19;4;4;Very low;6;Spring;1;22;23;15;88;20;1014
5;19;5;1;Very low;6;Spring;1;21;21;13;93;20;1014
5;19;5;2;Very low;6;Spring;1;21;21;13;93;20;1014
5;19;5;3;Very low;6;Spring;1;21;21;13;93;20;1014
5;19;5;4;Very low;6;Spring;1;21;21;13;93;20;1014
5;19;6;1;Very low;6;Spring;1;22;23;11;94;21;1015
5;19;6;2;Very low;6;Spring;1;22;23;11;94;21;1015
5;19;6;3;Very low;6;Spring;1;22;23;11;94;21;1015
5;19;6;4;Very low;6;Spring;1;22;23;11;94;21;1015
5;19;7;1;Medium;6;Spring;1;23;24;11;86;21;1015
5;19;7;2;Very low;6;Spring;1;23;24;11;86;21;1015
5;19;7;3;Very low;6;Spring;1;23;24;11;86;21;1015
5;19;7;4;Very low;6;Spring;1;23;24;11;86;21;1015
5;19;8;1;High;6;Spring;1;24;25;16;83;21;1015
5;19;8;2;Very low;6;Spring;1;24;25;16;83;21;1015
5;19;8;3;Very low;6;Spring;1;24;25;16;83;21;1015
5;19;8;4;Very low;6;Spring;1;24;25;16;83;21;1015
5;19;9;1;Low;6;Spring;1;25;27;19;81;22;1015
5;19;9;2;Very low;6;Spring;1;25;27;19;81;22;1015
5;19;9;3;Very low;6;Spring;1;25;27;19;81;22;1015
5;19;9;4;Very low;6;Spring;1;25;27;19;81;22;1015
5;19;10;1;Low;6;Spring;1;28;31;19;71;22;1015
5;19;10;2;Very low;6;Spring;1;28;31;19;71;22;1015
5;19;10;3;Very low;6;Spring;1;28;31;19;71;22;1015
5;19;10;4;Very low;6;Spring;1;28;31;19;71;22;1015
5;19;11;1;Low;6;Spring;1;31;33;19;52;20;1014
5;19;11;2;Very low;6;Spring;1;31;33;19;52;20;1014
5;19;11;3;Very low;6;Spring;1;31;33;19;52;20;1014
5;19;11;4;Very low;6;Spring;1;31;33;19;52;20;1014
5;19;12;1;Low;6;Spring;1;32;33;19;44;18;1014
5;19;12;2;Very low;6;Spring;1;32;33;19;44;18;1014
5;19;12;3;Very low;6;Spring;1;32;33;19;44;18;1014
5;19;12;4;Very low;6;Spring;1;32;33;19;44;18;1014
5;19;13;1;Low;6;Spring;1;33;34;19;42;18;1014
5;19;13;2;Very low;6;Spring;1;33;34;19;42;18;1014
5;19;13;3;Very low;6;Spring;1;33;34;19;42;18;1014
5;19;13;4;Very low;6;Spring;1;33;34;19;42;18;1014
5;19;14;1;Low;6;Spring;1;32;33;19;42;18;1013
5;19;14;2;Very low;6;Spring;1;32;33;19;42;18;1013
5;19;14;3;Very low;6;Spring;1;32;33;19;42;18;1013
5;19;14;4;Very low;6;Spring;1;32;33;19;42;18;1013
5;19;15;1;Low;6;Spring;1;32;33;18;45;19;1013
5;19;15;2;Very low;6;Spring;1;32;33;18;45;19;1013
5;19;15;3;Very low;6;Spring;1;32;33;18;45;19;1013
5;19;15;4;Very low;6;Spring;1;32;33;18;45;19;1013
5;19;16;1;Medium;6;Spring;1;31;34;20;52;20;1012
5;19;16;2;Very low;6;Spring;1;31;34;20;52;20;1012
5;19;16;3;Very low;6;Spring;1;31;34;20;52;20;1012
5;19;16;4;Very low;6;Spring;1;31;34;20;52;20;1012
5;19;17;1;High;6;Spring;1;31;33;24;53;20;1012
5;19;17;2;Very low;6;Spring;1;31;33;24;53;20;1012
5;19;17;3;Low;6;Spring;1;31;33;24;53;20;1012
5;19;17;4;Very low;6;Spring;1;31;33;24;53;20;1012
5;19;18;1;Medium;6;Spring;1;30;33;23;53;20;1013
5;19;18;2;Very low;6;Spring;1;30;33;23;53;20;1013
5;19;18;3;Very low;6;Spring;1;30;33;23;53;20;1013
5;19;18;4;Very low;6;Spring;1;30;33;23;53;20;1013
5;19;19;1;Low;6;Spring;1;28;29;10;57;18;1014
5;19;19;2;Very low;6;Spring;1;28;29;10;57;18;1014
5;19;19;3;Very low;6;Spring;1;28;29;10;57;18;1014
5;19;19;4;Very low;6;Spring;1;28;29;10;57;18;1014
5;19;20;1;Low;6;Spring;1;25;26;13;69;19;1015
5;19;20;2;Very low;6;Spring;1;25;26;13;69;19;1015
5;19;20;3;Very low;6;Spring;1;25;26;13;69;19;1015
5;19;20;4;Very low;6;Spring;1;25;26;13;69;19;1015
5;19;21;1;Low;6;Spring;1;23;23;6;77;19;1015
5;19;21;2;Very low;6;Spring;1;23;23;6;77;19;1015
5;19;21;3;Very low;6;Spring;1;23;23;6;77;19;1015
5;19;21;4;Very low;6;Spring;1;23;23;6;77;19;1015
5;19;22;1;Very low;6;Spring;1;24;24;10;75;19;1016
5;19;22;2;Very low;6;Spring;1;24;24;10;75;19;1016
5;19;22;3;Very low;6;Spring;1;24;24;10;75;19;1016
5;19;22;4;Very low;6;Spring;1;24;24;10;75;19;1016
5;19;23;1;Very low;6;Spring;1;23;24;7;83;20;1015
5;19;23;2;Very low;6;Spring;1;23;24;7;83;20;1015
5;19;23;3;Very low;6;Spring;1;23;24;7;83;20;1015
5;19;23;4;Very low;6;Spring;1;23;24;7;83;20;1015
5;20;0;1;Very low;7;Spring;0;23;24;8;89;21;1016
5;20;0;2;Very low;7;Spring;0;23;24;8;89;21;1016
5;20;0;3;Very low;7;Spring;0;23;24;8;89;21;1016
5;20;0;4;Very low;7;Spring;0;23;24;8;89;21;1016
5;20;1;1;Very low;7;Spring;0;23;24;9;92;21;1016
5;20;1;2;Very low;7;Spring;0;23;24;9;92;21;1016
5;20;1;3;Very low;7;Spring;0;23;24;9;92;21;1016
5;20;1;4;Very low;7;Spring;0;23;24;9;92;21;1016
5;20;2;1;Very low;7;Spring;0;22;23;8;91;21;1015
5;20;2;2;Very low;7;Spring;0;22;23;8;91;21;1015
5;20;2;3;Very low;7;Spring;0;22;23;8;91;21;1015
5;20;3;1;Very low;7;Spring;0;22;23;7;88;20;1016
5;20;3;2;Very low;7;Spring;0;22;23;7;88;20;1016
5;20;3;3;Very low;7;Spring;0;22;23;7;88;20;1016
5;20;3;4;Very low;7;Spring;0;22;23;7;88;20;1016
5;20;4;1;Very low;7;Spring;0;22;22;1;84;19;1016
5;20;4;3;Very low;7;Spring;0;22;22;1;84;19;1016
5;20;5;1;Very low;7;Spring;0;22;23;15;92;21;1018
5;20;5;2;Very low;7;Spring;0;22;23;15;92;21;1018
5;20;5;3;Very low;7;Spring;0;22;23;15;92;21;1018
5;20;5;4;Very low;7;Spring;0;22;23;15;92;21;1018
5;20;6;1;Very low;7;Spring;0;22;22;22;84;19;1018
5;20;6;2;Very low;7;Spring;0;22;22;22;84;19;1018
5;20;6;3;Very low;7;Spring;0;22;22;22;84;19;1018
5;20;6;4;Very low;7;Spring;0;22;22;22;84;19;1018
5;20;7;1;Very low;7;Spring;0;22;22;21;77;18;1019
5;20;7;2;Very low;7;Spring;0;22;22;21;77;18;1019
5;20;7;3;Very low;7;Spring;0;22;22;21;77;18;1019
5;20;7;4;Very low;7;Spring;0;22;22;21;77;18;1019
5;20;8;1;Very low;7;Spring;0;22;22;22;69;16;1020
5;20;8;2;Very low;7;Spring;0;22;22;22;69;16;1020
5;20;8;3;Very low;7;Spring;0;22;22;22;69;16;1020
5;20;8;4;Very low;7;Spring;0;22;22;22;69;16;1020
5;20;9;1;Low;7;Spring;0;21;21;21;70;16;1021
5;20;9;2;Very low;7;Spring;0;21;21;21;70;16;1021
5;20;9;3;Very low;7;Spring;0;21;21;21;70;16;1021
5;20;9;4;Very low;7;Spring;0;21;21;21;70;16;1021
5;20;10;1;Medium;7;Spring;0;22;22;21;69;16;1021
5;20;10;2;Very low;7;Spring;0;22;22;21;69;16;1021
5;20;10;3;Very low;7;Spring;0;22;22;21;69;16;1021
5;20;10;4;Very low;7;Spring;0;22;22;21;69;16;1021
5;20;11;1;Medium;7;Spring;0;21;21;24;67;15;1022
5;20;11;2;Very low;7;Spring;0;21;21;24;67;15;1022
5;20;11;3;Very low;7;Spring;0;21;21;24;67;15;1022
5;20;11;4;Very low;7;Spring;0;21;21;24;67;15;1022
5;20;12;1;Medium;7;Spring;0;21;21;19;67;15;1023
5;20;12;2;Very low;7;Spring;0;21;21;19;67;15;1023
5;20;12;3;Low;7;Spring;0;21;21;19;67;15;1023
5;20;12;4;Very low;7;Spring;0;21;21;19;67;15;1023
5;20;13;1;Medium;7;Spring;0;21;21;18;64;14;1023
5;20;13;2;Very low;7;Spring;0;21;21;18;64;14;1023
5;20;13;3;Very low;7;Spring;0;21;21;18;64;14;1023
5;20;13;4;Very low;7;Spring;0;21;21;18;64;14;1023
5;20;14;1;Medium;7;Spring;0;21;21;19;64;14;1023
5;20;14;2;Very low;7;Spring;0;21;21;19;64;14;1023
5;20;14;3;Low;7;Spring;0;21;21;19;64;14;1023
5;20;14;4;Very low;7;Spring;0;21;21;19;64;14;1023
5;20;15;1;Medium;7;Spring;0;21;21;19;64;14;1023
5;20;15;2;Very low;7;Spring;0;21;21;19;64;14;1023
5;20;15;3;Low;7;Spring;0;21;21;19;64;14;1023
5;20;15;4;Very low;7;Spring;0;21;21;19;64;14;1023
5;20;16;1;Medium;7;Spring;0;21;21;19;61;13;1023
5;20;16;2;Very low;7;Spring;0;21;21;19;61;13;1023
5;20;16;3;Low;7;Spring;0;21;21;19;61;13;1023
5;20;16;4;Very low;7;Spring;0;21;21;19;61;13;1023
5;20;17;1;Medium;7;Spring;0;21;21;20;60;13;1023
5;20;17;2;Very low;7;Spring;0;21;21;20;60;13;1023
5;20;17;3;Low;7;Spring;0;21;21;20;60;13;1023
5;20;17;4;Very low;7;Spring;0;21;21;20;60;13;1023
5;20;18;1;Medium;7;Spring;0;20;20;22;58;12;1024
5;20;18;2;Very low;7;Spring;0;20;20;22;58;12;1024
5;20;18;3;Very low;7;Spring;0;20;20;22;58;12;1024
5;20;18;4;Very low;7;Spring;0;20;20;22;58;12;1024
5;20;19;1;Low;7;Spring;0;19;19;22;54;10;1025
5;20;19;2;Very low;7;Spring;0;19;19;22;54;10;1025
5;20;19;3;Very low;7;Spring;0;19;19;22;54;10;1025
5;20;19;4;Very low;7;Spring;0;19;19;22;54;10;1025
5;20;20;1;Low;7;Spring;0;19;19;21;57;10;1025
5;20;20;2;Very low;7;Spring;0;19;19;21;57;10;1025
5;20;20;3;Very low;7;Spring;0;19;19;21;57;10;1025
5;20;20;4;Very low;7;Spring;0;19;19;21;57;10;1025
5;20;21;1;Very low;7;Spring;0;18;18;19;63;11;1026
5;20;21;2;Very low;7;Spring;0;18;18;19;63;11;1026
5;20;21;3;Very low;7;Spring;0;18;18;19;63;11;1026
5;20;21;4;Very low;7;Spring;0;18;18;19;63;11;1026
5;20;22;1;Very low;7;Spring;0;18;18;18;62;10;1026
5;20;22;2;Very low;7;Spring;0;18;18;18;62;10;1026
5;20;22;3;Very low;7;Spring;0;18;18;18;62;10;1026
5;20;22;4;Very low;7;Spring;0;18;18;18;62;10;1026
5;20;23;1;Very low;7;Spring;0;17;17;20;50;7;1025
5;20;23;2;Very low;7;Spring;0;17;17;20;50;7;1025
5;20;23;3;Very low;7;Spring;0;17;17;20;50;7;1025
5;20;23;4;Very low;7;Spring;0;17;17;20;50;7;1025
5;21;0;1;Very low;1;Spring;0;16;16;13;49;6;1026
5;21;0;2;Very low;1;Spring;0;16;16;13;49;6;1026
5;21;0;3;Very low;1;Spring;0;16;16;13;49;6;1026
5;21;0;4;Very low;1;Spring;0;16;16;13;49;6;1026
5;21;1;1;Very low;1;Spring;0;16;16;11;54;7;1026
5;21;1;2;Very low;1;Spring;0;16;16;11;54;7;1026
5;21;1;3;Very low;1;Spring;0;16;16;11;54;7;1026
5;21;2;1;Very low;1;Spring;0;16;16;5;53;6;1026
5;21;2;2;Very low;1;Spring;0;16;16;5;53;6;1026
5;21;2;3;Very low;1;Spring;0;16;16;5;53;6;1026
5;21;2;4;Very low;1;Spring;0;16;16;5;53;6;1026
5;21;3;1;Very low;1;Spring;0;16;16;5;52;6;1025
5;21;3;2;Very low;1;Spring;0;16;16;5;52;6;1025
5;21;3;3;Very low;1;Spring;0;16;16;5;52;6;1025
5;21;4;1;Very low;1;Spring;0;16;16;10;52;6;1025
5;21;4;2;Very low;1;Spring;0;16;16;10;52;6;1025
5;21;4;3;Very low;1;Spring;0;16;16;10;52;6;1025
5;21;4;4;Very low;1;Spring;0;16;16;10;52;6;1025
5;21;5;1;Very low;1;Spring;0;15;15;15;51;5;1024
5;21;5;2;Very low;1;Spring;0;15;15;15;51;5;1024
5;21;5;3;Very low;1;Spring;0;15;15;15;51;5;1024
5;21;6;1;Very low;1;Spring;0;15;15;11;54;6;1025
5;21;6;2;Very low;1;Spring;0;15;15;11;54;6;1025
5;21;6;3;Very low;1;Spring;0;15;15;11;54;6;1025
5;21;6;4;Very low;1;Spring;0;15;15;11;54;6;1025
5;21;7;1;Very low;1;Spring;0;15;15;7;61;8;1027
5;21;7;2;Very low;1;Spring;0;15;15;7;61;8;1027
5;21;7;3;Very low;1;Spring;0;15;15;7;61;8;1027
5;21;7;4;Very low;1;Spring;0;15;15;7;61;8;1027
5;21;8;1;Very low;1;Spring;0;16;16;8;63;9;1027
5;21;8;2;Very low;1;Spring;0;16;16;8;63;9;1027
5;21;8;3;Very low;1;Spring;0;16;16;8;63;9;1027
5;21;8;4;Very low;1;Spring;0;16;16;8;63;9;1027
5;21;9;1;Very low;1;Spring;0;17;17;12;64;10;1026
5;21;9;2;Very low;1;Spring;0;17;17;12;64;10;1026
5;21;9;3;Very low;1;Spring;0;17;17;12;64;10;1026
5;21;9;4;Very low;1;Spring;0;17;17;12;64;10;1026
5;21;10;1;Low;1;Spring;0;17;17;10;58;9;1026
5;21;10;2;Very low;1;Spring;0;17;17;10;58;9;1026
5;21;10;3;Very low;1;Spring;0;17;17;10;58;9;1026
5;21;10;4;Very low;1;Spring;0;17;17;10;58;9;1026
5;21;11;1;Low;1;Spring;0;18;18;12;53;8;1026
5;21;11;2;Very low;1;Spring;0;18;18;12;53;8;1026
5;21;11;3;Very low;1;Spring;0;18;18;12;53;8;1026
5;21;11;4;Very low;1;Spring;0;18;18;12;53;8;1026
5;21;12;1;Medium;1;Spring;0;19;19;14;52;9;1025
5;21;12;2;Very low;1;Spring;0;19;19;14;52;9;1025
5;21;12;3;Very low;1;Spring;0;19;19;14;52;9;1025
5;21;12;4;Very low;1;Spring;0;19;19;14;52;9;1025
5;21;13;1;Medium;1;Spring;0;19;19;14;55;10;1025
5;21;13;2;Very low;1;Spring;0;19;19;14;55;10;1025
5;21;13;3;Low;1;Spring;0;19;19;14;55;10;1025
5;21;13;4;Very low;1;Spring;0;19;19;14;55;10;1025
5;21;14;1;Medium;1;Spring;0;19;19;12;56;10;1024
5;21;14;2;Very low;1;Spring;0;19;19;12;56;10;1024
5;21;14;3;Low;1;Spring;0;19;19;12;56;10;1024
5;21;14;4;Very low;1;Spring;0;19;19;12;56;10;1024
5;21;15;1;Medium;1;Spring;0;20;20;15;56;11;1023
5;21;15;2;Very low;1;Spring;0;20;20;15;56;11;1023
5;21;15;3;Very low;1;Spring;0;20;20;15;56;11;1023
5;21;15;4;Very low;1;Spring;0;20;20;15;56;11;1023
5;21;16;1;Medium;1;Spring;0;19;19;16;59;11;1023
5;21;16;2;Very low;1;Spring;0;19;19;16;59;11;1023
5;21;16;3;Very low;1;Spring;0;19;19;16;59;11;1023
5;21;16;4;Very low;1;Spring;0;19;19;16;59;11;1023
5;21;17;1;Medium;1;Spring;0;20;20;16;58;11;1022
5;21;17;2;Very low;1;Spring;0;20;20;16;58;11;1022
5;21;17;3;Low;1;Spring;0;20;20;16;58;11;1022
5;21;17;4;Very low;1;Spring;0;20;20;16;58;11;1022
5;21;18;1;Low;1;Spring;0;19;19;17;56;10;1022
5;21;18;2;Very low;1;Spring;0;19;19;17;56;10;1022
5;21;18;3;Very low;1;Spring;0;19;19;17;56;10;1022
5;21;18;4;Very low;1;Spring;0;19;19;17;56;10;1022
5;21;19;1;Low;1;Spring;0;19;19;17;58;11;1022
5;21;19;2;Very low;1;Spring;0;19;19;17;58;11;1022
5;21;19;3;Very low;1;Spring;0;19;19;17;58;11;1022
5;21;19;4;Very low;1;Spring;0;19;19;17;58;11;1022
5;21;20;1;Very low;1;Spring;0;19;19;15;55;10;1022
5;21;20;2;Very low;1;Spring;0;19;19;15;55;10;1022
5;21;20;3;Very low;1;Spring;0;19;19;15;55;10;1022
5;21;20;4;Very low;1;Spring;0;19;19;15;55;10;1022
5;21;21;1;Very low;1;Spring;0;18;18;12;54;9;1022
5;21;21;2;Very low;1;Spring;0;18;18;12;54;9;1022
5;21;21;3;Very low;1;Spring;0;18;18;12;54;9;1022
5;21;21;4;Very low;1;Spring;0;18;18;12;54;9;1022
5;21;22;1;Very low;1;Spring;0;18;18;12;61;10;1022
5;21;22;2;Very low;1;Spring;0;18;18;12;61;10;1022
5;21;22;3;Very low;1;Spring;0;18;18;12;61;10;1022
5;21;22;4;Very low;1;Spring;0;18;18;12;61;10;1022
5;21;23;1;Very low;1;Spring;0;18;18;12;64;11;1022
5;21;23;2;Very low;1;Spring;0;18;18;12;64;11;1022
5;21;23;3;Very low;1;Spring;0;18;18;12;64;11;1022
5;21;23;4;Very low;1;Spring;0;18;18;12;64;11;1022
5;22;0;1;Very low;2;Spring;1;18;18;9;68;12;1021
5;22;0;2;Very low;2;Spring;1;18;18;9;68;12;1021
5;22;0;3;Very low;2;Spring;1;18;18;9;68;12;1021
5;22;0;4;Very low;2;Spring;1;18;18;9;68;12;1021
5;22;1;1;Very low;2;Spring;1;17;17;7;73;12;1021
5;22;1;2;Very low;2;Spring;1;17;17;7;73;12;1021
5;22;1;3;Very low;2;Spring;1;17;17;7;73;12;1021
5;22;2;1;Very low;2;Spring;1;16;16;10;84;13;1021
5;22;2;2;Very low;2;Spring;1;16;16;10;84;13;1021
5;22;2;3;Very low;2;Spring;1;16;16;10;84;13;1021
5;22;3;1;Very low;2;Spring;1;15;15;7;94;14;1020
5;22;3;2;Very low;2;Spring;1;15;15;7;94;14;1020
5;22;3;4;Very low;2;Spring;1;15;15;7;94;14;1020
5;22;4;1;Very low;2;Spring;1;15;15;0;94;14;1019
5;22;4;3;Very low;2;Spring;1;15;15;0;94;14;1019
5;22;4;4;Very low;2;Spring;1;15;15;0;94;14;1019
5;22;5;1;Very low;2;Spring;1;15;15;7;94;14;1019
5;22;5;2;Very low;2;Spring;1;15;15;7;94;14;1019
5;22;5;3;Very low;2;Spring;1;15;15;7;94;14;1019
5;22;5;4;Very low;2;Spring;1;15;15;7;94;14;1019
5;22;6;1;Very low;2;Spring;1;15;15;7;94;14;1019
5;22;6;2;Very low;2;Spring;1;15;15;7;94;14;1019
5;22;6;3;Very low;2;Spring;1;15;15;7;94;14;1019
5;22;6;4;Very low;2;Spring;1;15;15;7;94;14;1019
5;22;7;1;Very low;2;Spring;1;16;16;5;89;14;1019
5;22;7;2;Very low;2;Spring;1;16;16;5;89;14;1019
5;22;7;3;Very low;2;Spring;1;16;16;5;89;14;1019
5;22;7;4;Very low;2;Spring;1;16;16;5;89;14;1019
5;22;8;1;Very low;2;Spring;1;16;16;0;94;15;1019
5;22;8;2;Very low;2;Spring;1;16;16;0;94;15;1019
5;22;8;3;Very low;2;Spring;1;16;16;0;94;15;1019
5;22;8;4;Very low;2;Spring;1;16;16;0;94;15;1019
5;22;9;1;Very low;2;Spring;1;16;16;4;94;15;1018
5;22;9;2;Very low;2;Spring;1;16;16;4;94;15;1018
5;22;9;3;Very low;2;Spring;1;16;16;4;94;15;1018
5;22;9;4;Very low;2;Spring;1;16;16;4;94;15;1018
5;22;10;1;Very low;2;Spring;1;17;17;8;94;16;1018
5;22;10;2;Very low;2;Spring;1;17;17;8;94;16;1018
5;22;10;3;Very low;2;Spring;1;17;17;8;94;16;1018
5;22;10;4;Very low;2;Spring;1;17;17;8;94;16;1018
5;22;11;1;Very low;2;Spring;1;17;17;5;94;16;1017
5;22;11;2;Very low;2;Spring;1;17;17;5;94;16;1017
5;22;11;3;Very low;2;Spring;1;17;17;5;94;16;1017
5;22;11;4;Very low;2;Spring;1;17;17;5;94;16;1017
5;22;12;1;Low;2;Spring;1;18;18;8;94;17;1017
5;22;12;2;Very low;2;Spring;1;18;18;8;94;17;1017
5;22;12;3;Very low;2;Spring;1;18;18;8;94;17;1017
5;22;12;4;Very low;2;Spring;1;18;18;8;94;17;1017
5;22;13;1;Low;2;Spring;1;19;19;10;91;17;1016
5;22;13;2;Very low;2;Spring;1;19;19;10;91;17;1016
5;22;13;3;Very low;2;Spring;1;19;19;10;91;17;1016
5;22;13;4;Very low;2;Spring;1;19;19;10;91;17;1016
5;22;14;1;Low;2;Spring;1;20;20;9;88;18;1015
5;22;14;2;Very low;2;Spring;1;20;20;9;88;18;1015
5;22;14;3;Very low;2;Spring;1;20;20;9;88;18;1015
5;22;14;4;Very low;2;Spring;1;20;20;9;88;18;1015
5;22;15;1;Low;2;Spring;1;21;21;9;80;17;1014
5;22;15;2;Very low;2;Spring;1;21;21;9;80;17;1014
5;22;15;3;Very low;2;Spring;1;21;21;9;80;17;1014
5;22;15;4;Very low;2;Spring;1;21;21;9;80;17;1014
5;22;16;1;Medium;2;Spring;1;22;22;8;75;17;1014
5;22;16;2;Very low;2;Spring;1;22;22;8;75;17;1014
5;22;16;3;Very low;2;Spring;1;22;22;8;75;17;1014
5;22;16;4;Very low;2;Spring;1;22;22;8;75;17;1014
5;22;17;1;High;2;Spring;1;21;21;9;79;18;1014
5;22;17;2;Very low;2;Spring;1;21;21;9;79;18;1014
5;22;17;3;Low;2;Spring;1;21;21;9;79;18;1014
5;22;17;4;Very low;2;Spring;1;21;21;9;79;18;1014
5;22;18;1;Medium;2;Spring;1;22;22;9;80;18;1014
5;22;18;2;Very low;2;Spring;1;22;22;9;80;18;1014
5;22;18;3;Very low;2;Spring;1;22;22;9;80;18;1014
5;22;18;4;Very low;2;Spring;1;22;22;9;80;18;1014
5;22;19;1;Medium;2;Spring;1;21;21;8;81;18;1014
5;22;19;2;Very low;2;Spring;1;21;21;8;81;18;1014
5;22;19;3;Very low;2;Spring;1;21;21;8;81;18;1014
5;22;19;4;Very low;2;Spring;1;21;21;8;81;18;1014
5;22;20;1;Low;2;Spring;1;21;21;7;83;18;1014
5;22;20;2;Very low;2;Spring;1;21;21;7;83;18;1014
5;22;20;3;Very low;2;Spring;1;21;21;7;83;18;1014
5;22;20;4;Very low;2;Spring;1;21;21;7;83;18;1014
5;22;21;1;Low;2;Spring;1;20;20;3;86;18;1014
5;22;21;2;Very low;2;Spring;1;20;20;3;86;18;1014
5;22;21;3;Very low;2;Spring;1;20;20;3;86;18;1014
