month;weekday;day;hour;season;workday;temperature;r_temperature;wind;humidity;dew_point;pressure;qtd
7;3;18;23;Summer;1;28;31;13;81;24;1018;194
7;4;19;0;Summer;1;27;30;11;84;24;1018;63
7;4;19;1;Summer;1;27;30;10;84;24;1018;27
7;4;19;2;Summer;1;27;29;10;86;24;1018;13
7;4;19;3;Summer;1;26;28;7;84;23;1017;6
7;4;19;4;Summer;1;26;28;6;88;24;1017;16
7;4;19;5;Summer;1;25;26;7;89;23;1018;136
7;4;19;6;Summer;1;26;28;7;85;23;1018;433
7;4;19;7;Summer;1;27;29;2;84;24;1018;1027
7;4;19;8;Summer;1;28;31;4;81;24;1018;1326
7;4;19;9;Summer;1;29;33;8;76;24;1018;579
7;4;19;10;Summer;1;30;36;9;69;24;1018;379
7;4;19;11;Summer;1;32;37;9;56;23;1018;391
7;4;19;12;Summer;1;33;36;9;50;21;1017;515
7;4;19;13;Summer;1;34;38;14;52;22;1017;493
7;4;19;14;Summer;1;33;38;17;55;23;1016;468
7;4;19;15;Summer;1;34;39;17;54;23;1016;514
7;4;19;16;Summer;1;35;38;10;40;20;1015;886
7;4;19;17;Summer;1;35;38;7;40;20;1015;1584
7;4;19;18;Summer;1;34;37;13;46;21;1015;1382
7;4;19;19;Summer;1;33;36;18;48;21;1015;1035
7;4;19;20;Summer;1;32;35;15;51;21;1016;831
7;4;19;21;Summer;1;31;35;15;62;23;1016;548
7;4;19;22;Summer;1;29;34;14;72;24;1016;339
7;4;19;23;Summer;1;29;34;11;74;24;1016;175
7;5;20;0;Summer;1;28;33;12;77;24;1017;101
7;5;20;1;Summer;1;28;32;11;79;24;1016;19
7;5;20;2;Summer;1;27;31;8;82;24;1016;19
7;5;20;3;Summer;1;27;30;7;84;24;1016;14
7;5;20;4;Summer;1;27;30;9;80;23;1015;19
7;5;20;5;Summer;1;26;28;7;83;23;1016;117
7;5;20;6;Summer;1;27;30;2;80;23;1016;390
7;5;20;7;Summer;1;28;31;0;75;23;1016;956
7;5;20;8;Summer;1;30;33;7;67;23;1016;1224
7;5;20;9;Summer;1;32;37;11;59;23;1016;593
7;5;20;10;Summer;1;33;37;12;54;22;1016;380
7;5;20;11;Summer;1;34;38;10;50;22;1016;423
7;5;20;12;Summer;1;35;38;10;46;21;1015;504
7;5;20;13;Summer;1;36;39;12;41;20;1015;455
7;5;20;14;Summer;1;36;39;12;39;20;1014;466
7;5;20;15;Summer;1;36;39;15;39;20;1013;534
7;5;20;16;Summer;1;36;39;17;39;20;1013;850
7;5;20;17;Summer;1;36;38;16;36;19;1012;1490
7;5;20;18;Summer;1;35;37;16;37;19;1012;1281
7;5;20;19;Summer;1;34;39;15;53;23;1012;933
7;5;20;20;Summer;1;32;39;13;63;24;1013;745
7;5;20;21;Summer;1;31;38;14;67;25;1013;577
7;5;20;22;Summer;1;31;37;13;68;24;1013;362
7;5;20;23;Summer;1;31;37;10;72;25;1013;221
7;6;21;0;Summer;1;29;36;3;82;26;1013;116
7;6;21;1;Summer;1;30;34;7;70;23;1013;53
7;6;21;2;Summer;1;30;32;12;61;21;1013;24
7;6;21;3;Summer;1;30;32;10;60;21;1012;13
7;6;21;4;Summer;1;29;32;1;65;22;1013;17
7;6;21;5;Summer;1;28;31;5;69;22;1013;98
7;6;21;6;Summer;1;29;31;8;64;21;1014;392
7;6;21;7;Summer;1;30;33;12;62;22;1014;823
7;6;21;8;Summer;1;31;34;17;60;22;1015;1145
7;6;21;9;Summer;1;32;36;17;57;22;1014;590
7;6;21;10;Summer;1;33;37;9;53;22;1014;458
7;6;21;11;Summer;1;33;36;7;50;21;1014;524
7;6;21;12;Summer;1;33;37;8;51;22;1014;616
7;6;21;13;Summer;1;34;38;13;53;23;1013;604
7;6;21;14;Summer;1;34;39;5;53;23;1013;598
7;6;21;15;Summer;1;35;39;9;49;22;1012;756
7;6;21;16;Summer;1;36;40;12;45;22;1012;1025
7;6;21;17;Summer;1;35;38;10;46;21;1011;1360
7;6;21;18;Summer;1;34;38;8;48;22;1011;1128
7;6;21;19;Summer;1;33;38;9;53;23;1011;836
7;6;21;20;Summer;1;32;38;10;60;24;1011;643
7;6;21;21;Summer;1;32;38;11;63;24;1012;476
7;6;21;22;Summer;1;31;38;9;67;25;1012;350
7;6;21;23;Summer;1;31;37;12;68;24;1012;294
7;7;22;0;Summer;0;30;35;15;71;24;1012;183
7;7;22;1;Summer;0;28;32;16;74;23;1012;127
7;7;22;2;Summer;0;28;31;17;74;23;1011;104
7;7;22;3;Summer;0;27;30;16;77;23;1011;34
7;7;22;4;Summer;0;27;30;13;79;23;1011;24
7;7;22;5;Summer;0;27;30;14;79;23;1011;39
7;7;22;6;Summer;0;27;30;17;79;23;1012;84
7;7;22;7;Summer;0;27;30;18;79;23;1012;210
7;7;22;8;Summer;0;28;32;11;72;23;1013;392
7;7;22;9;Summer;0;30;34;7;67;23;1012;688
7;7;22;10;Summer;0;31;36;7;61;23;1012;846
7;7;22;11;Summer;0;33;37;7;55;22;1012;973
7;7;22;12;Summer;0;34;37;2;49;21;1011;1019
7;7;22;13;Summer;0;34;37;12;47;21;1010;933
7;7;22;14;Summer;0;33;36;22;50;21;1010;615
7;7;22;15;Summer;0;25;26;9;89;23;1011;531
7;7;22;16;Summer;0;27;30;8;78;23;1010;856
7;7;22;17;Summer;0;28;31;16;73;23;1010;739
7;7;22;18;Summer;0;24;25;10;89;22;1009;270
7;7;22;19;Summer;0;25;26;0;85;22;1008;299
7;7;22;20;Summer;0;24;25;8;90;23;1009;422
7;7;22;21;Summer;0;24;25;14;93;23;1009;304
7;7;22;22;Summer;0;24;25;13;94;23;1009;167
7;7;22;23;Summer;0;24;25;8;94;23;1009;169
7;1;23;0;Summer;0;24;25;10;94;23;1009;147
7;1;23;1;Summer;0;24;25;7;95;23;1008;105
7;1;23;2;Summer;0;24;25;8;100;24;1008;71
7;1;23;3;Summer;0;24;25;7;96;23;1008;38
7;1;23;4;Summer;0;24;25;8;94;23;1008;12
7;1;23;5;Summer;0;24;25;3;98;24;1008;18
7;1;23;6;Summer;0;24;25;0;100;24;1008;70
7;1;23;7;Summer;0;25;26;0;96;24;1009;166
7;1;23;8;Summer;0;26;29;0;87;24;1009;320
7;1;23;9;Summer;0;28;31;4;81;24;1009;629
7;1;23;10;Summer;0;29;33;2;76;24;1009;914
7;1;23;11;Summer;0;30;35;12;64;23;1009;953
7;1;23;12;Summer;0;32;36;11;59;23;1009;1094
7;1;23;13;Summer;0;29;33;22;73;24;1009;993
7;1;23;14;Summer;0;26;30;16;91;25;1009;876
7;1;23;15;Summer;0;27;31;18;86;25;1009;985
7;1;23;16;Summer;0;28;32;11;84;25;1008;748
7;1;23;17;Summer;0;29;34;7;81;25;1008;868
7;1;23;18;Summer;0;27;32;13;84;24;1008;435
7;1;23;19;Summer;0;24;25;5;92;23;1008;495
7;1;23;20;Summer;0;26;27;0;84;23;1008;522
7;1;23;21;Summer;0;25;27;0;87;23;1009;329
7;1;23;22;Summer;0;26;27;4;89;24;1008;241
7;1;23;23;Summer;0;25;26;15;92;24;1008;21
7;2;24;0;Summer;1;24;25;18;94;23;1008;34
7;2;24;1;Summer;1;24;25;8;94;23;1007;21
7;2;24;2;Summer;1;24;25;11;90;23;1006;17
7;2;24;3;Summer;1;24;25;9;92;23;1006;3
7;2;24;4;Summer;1;24;25;9;94;23;1006;16
7;2;24;5;Summer;1;25;27;7;83;22;1006;103
7;2;24;6;Summer;1;25;27;11;86;23;1007;340
7;2;24;7;Summer;1;26;27;10;85;23;1009;817
7;2;24;8;Summer;1;27;29;12;78;22;1010;1103
7;2;24;9;Summer;1;28;30;16;72;22;1010;601
7;2;24;10;Summer;1;29;31;17;65;21;1010;414
7;2;24;11;Summer;1;30;32;18;60;21;1010;458
7;2;24;12;Summer;1;31;34;13;57;21;1010;541
7;2;24;13;Summer;1;32;35;9;53;21;1010;516
7;2;24;14;Summer;1;32;34;14;50;20;1009;561
7;2;24;15;Summer;1;32;33;5;47;19;1009;620
7;2;24;16;Summer;1;31;34;13;57;22;1009;995
7;2;24;17;Summer;1;30;34;14;69;24;1009;1478
7;2;24;18;Summer;1;29;34;11;74;24;1009;1282
7;2;24;19;Summer;1;29;34;11;74;24;1009;970
7;2;24;20;Summer;1;29;34;12;74;24;1009;725
7;2;24;21;Summer;1;29;33;12;72;23;1010;470
7;2;24;22;Summer;1;28;32;18;70;22;1011;296
7;2;24;23;Summer;1;28;30;23;70;22;1011;138
7;3;25;0;Summer;1;26;28;20;72;21;1013;86
7;3;25;1;Summer;1;26;27;20;66;19;1014;40
7;3;25;2;Summer;1;26;26;22;61;18;1014;11
7;3;25;3;Summer;1;24;24;18;61;16;1015;10
7;3;25;4;Summer;1;23;23;19;64;16;1016;22
7;3;25;5;Summer;1;22;22;18;62;14;1016;121
7;3;25;6;Summer;1;22;22;15;61;14;1017;456
7;3;25;7;Summer;1;22;22;15;61;14;1017;1049
7;3;25;8;Summer;1;23;23;20;61;15;1018;1270
7;3;25;9;Summer;1;24;24;23;61;16;1018;680
7;3;25;10;Summer;1;25;25;20;57;16;1018;433
7;3;25;11;Summer;1;26;26;19;54;16;1019;469
7;3;25;12;Summer;1;26;27;18;56;17;1019;619
7;3;25;13;Summer;1;27;28;14;55;17;1019;663
7;3;25;14;Summer;1;26;27;16;57;17;1019;612
7;3;25;15;Summer;1;27;28;22;55;17;1019;745
7;3;25;16;Summer;1;28;29;19;52;17;1019;1052
7;3;25;17;Summer;1;27;28;19;53;17;1020;1866
7;3;25;18;Summer;1;27;27;18;52;16;1020;1668
7;3;25;19;Summer;1;26;26;18;53;16;1020;1116
7;3;25;20;Summer;1;25;25;16;58;17;1021;803
7;3;25;21;Summer;1;24;24;17;63;17;1021;583
7;3;25;22;Summer;1;24;24;17;65;17;1021;404
7;3;25;23;Summer;1;23;23;14;67;17;1022;196
7;4;26;0;Summer;1;23;23;13;69;17;1022;97
7;4;26;1;Summer;1;23;23;14;69;17;1022;48
7;4;26;2;Summer;1;23;23;14;70;17;1022;28
7;4;26;3;Summer;1;22;22;13;73;17;1022;3
7;4;26;4;Summer;1;21;21;15;77;17;1022;17
7;4;26;5;Summer;1;21;21;8;82;18;1022;139
7;4;26;6;Summer;1;21;21;9;83;18;1022;475
7;4;26;7;Summer;1;22;22;10;83;19;1023;1106
7;4;26;8;Summer;1;23;23;8;77;19;1023;1349
7;4;26;9;Summer;1;25;25;3;74;20;1022;734
7;4;26;10;Summer;1;26;26;0;64;18;1022;458
7;4;26;11;Summer;1;27;28;4;56;17;1022;593
7;4;26;12;Summer;1;28;28;7;50;16;1022;710
7;4;26;13;Summer;1;28;29;8;50;17;1021;646
7;4;26;14;Summer;1;28;29;8;51;17;1020;629
7;4;26;15;Summer;1;29;29;7;49;17;1020;735
7;4;26;16;Summer;1;29;29;2;46;16;1019;1069
7;4;26;17;Summer;1;29;29;9;47;17;1019;1866
7;4;26;18;Summer;1;29;29;14;46;16;1018;1640
7;4;26;19;Summer;1;28;29;19;61;19;1018;1077
7;4;26;20;Summer;1;26;28;20;70;20;1018;851
7;4;26;21;Summer;1;25;26;15;76;21;1019;597
7;4;26;22;Summer;1;24;25;14;85;22;1019;454
7;4;26;23;Summer;1;24;25;13;89;22;1019;228
7;5;27;0;Summer;1;23;24;11;89;21;1019;118
7;5;27;1;Summer;1;23;24;15;89;21;1019;52
7;5;27;2;Summer;1;23;24;17;89;21;1018;31
7;5;27;3;Summer;1;23;24;17;89;21;1017;2
7;5;27;4;Summer;1;23;24;13;89;21;1017;16
7;5;27;5;Summer;1;23;24;16;85;20;1017;121
7;5;27;6;Summer;1;23;24;19;83;20;1017;406
7;5;27;7;Summer;1;23;24;18;88;21;1017;972
7;5;27;8;Summer;1;24;25;17;85;21;1017;1376
7;5;27;9;Summer;1;25;26;16;81;21;1016;668
7;5;27;10;Summer;1;26;27;16;76;21;1016;447
7;5;27;11;Summer;1;27;30;17;75;23;1014;578
7;5;27;12;Summer;1;28;31;14;74;23;1014;642
7;5;27;13;Summer;1;28;31;16;72;22;1013;640
7;5;27;14;Summer;1;29;33;16;70;23;1012;644
7;5;27;15;Summer;1;29;34;14;73;24;1012;771
7;5;27;16;Summer;1;29;34;13;73;24;1011;1046
7;5;27;17;Summer;1;29;34;14;74;24;1011;1739
7;5;27;18;Summer;1;29;34;16;74;24;1011;1515
7;5;27;19;Summer;1;28;33;13;77;24;1011;1047
7;5;27;20;Summer;1;28;32;11;79;24;1011;763
7;5;27;21;Summer;1;28;32;9;79;24;1011;467
7;5;27;22;Summer;1;27;31;10;82;24;1010;366
7;5;27;23;Summer;1;27;30;11;84;24;1010;225
7;6;28;0;Summer;1;26;29;9;87;24;1010;98
7;6;28;1;Summer;1;26;28;7;87;24;1010;53
7;6;28;2;Summer;1;26;28;10;84;23;1010;55
7;6;28;3;Summer;1;26;27;13;86;23;1009;8
7;6;28;4;Summer;1;25;26;8;84;22;1010;20
7;6;28;5;Summer;1;24;25;10;88;22;1010;89
7;6;28;6;Summer;1;24;25;8;91;22;1010;346
7;6;28;7;Summer;1;25;27;8;87;23;1010;825
7;6;28;8;Summer;1;26;28;9;84;23;1010;1198
7;6;28;9;Summer;1;26;29;6;84;23;1010;657
7;6;28;10;Summer;1;27;30;2;84;24;1009;397
7;6;28;11;Summer;1;27;30;4;86;24;1009;330
7;6;28;12;Summer;1;25;26;11;96;25;1009;105
7;6;28;13;Summer;1;24;25;16;98;24;1008;146
7;6;28;14;Summer;1;24;25;16;99;24;1008;314
7;6;28;15;Summer;1;24;25;16;96;23;1008;91
7;6;28;16;Summer;1;23;24;20;94;22;1007;82
7;6;28;17;Summer;1;23;24;17;96;22;1007;210
7;6;28;18;Summer;1;23;24;16;96;22;1006;182
7;6;28;19;Summer;1;23;24;14;94;22;1006;192
7;6;28;20;Summer;1;23;24;14;94;22;1006;168
7;6;28;21;Summer;1;23;24;9;94;22;1006;91
7;6;28;22;Summer;1;22;23;13;99;22;1005;41
7;6;28;23;Summer;1;23;24;20;94;22;1004;28
7;7;29;0;Summer;0;22;23;26;98;22;1004;10
7;7;29;1;Summer;0;22;23;27;94;21;1004;5
7;7;29;2;Summer;0;22;23;26;94;21;1004;37
7;7;29;3;Summer;0;22;23;25;94;21;1004;23
7;7;29;4;Summer;0;22;23;17;94;21;1004;11
7;7;29;5;Summer;0;22;23;19;94;21;1004;21
7;7;29;6;Summer;0;22;23;19;88;20;1005;56
7;7;29;7;Summer;0;22;23;24;88;20;1005;136
7;7;29;8;Summer;0;22;22;27;86;19;1006;248
7;7;29;9;Summer;0;22;22;30;82;19;1006;444
7;7;29;10;Summer;0;23;23;33;75;18;1007;620
7;7;29;11;Summer;0;23;23;35;69;17;1007;758
7;7;29;12;Summer;0;22;22;34;75;18;1008;782
7;7;29;13;Summer;0;21;21;31;84;18;1009;496
7;7;29;14;Summer;0;22;22;26;77;18;1009;600
7;7;29;15;Summer;0;23;23;25;74;18;1009;620
7;7;29;16;Summer;0;24;24;20;70;18;1009;584
7;7;29;17;Summer;0;25;25;27;57;15;1010;824
7;7;29;18;Summer;0;24;24;28;55;15;1010;805
7;7;29;19;Summer;0;24;24;27;53;14;1011;726
7;7;29;20;Summer;0;23;23;27;52;13;1011;674
7;7;29;21;Summer;0;23;23;25;53;13;1012;482
7;7;29;22;Summer;0;22;22;24;53;12;1013;460
7;7;29;23;Summer;0;21;21;24;55;12;1013;343
7;1;30;0;Summer;0;21;21;20;57;12;1013;226
7;1;30;1;Summer;0;20;20;15;60;12;1013;173
7;1;30;2;Summer;0;19;19;15;66;13;1013;112
7;1;30;3;Summer;0;18;18;15;71;13;1013;75
7;1;30;4;Summer;0;18;18;13;73;13;1013;21
7;1;30;5;Summer;0;17;17;12;73;12;1015;39
7;1;30;6;Summer;0;18;18;12;73;13;1015;77
7;1;30;7;Summer;0;19;19;13;69;13;1016;162
7;1;30;8;Summer;0;21;21;13;60;13;1017;378
7;1;30;9;Summer;0;23;23;12;57;14;1017;663
7;1;30;10;Summer;0;24;24;11;50;13;1017;965
7;1;30;11;Summer;0;26;26;8;46;13;1017;1281
7;1;30;12;Summer;0;27;27;14;41;12;1017;1414
7;1;30;13;Summer;0;27;27;16;39;12;1017;1392
7;1;30;14;Summer;0;28;28;14;40;13;1017;1340
7;1;30;15;Summer;0;28;28;17;40;13;1017;1264
7;1;30;16;Summer;0;28;28;16;40;13;1017;1298
7;1;30;17;Summer;0;28;27;13;38;12;1017;1251
7;1;30;18;Summer;0;28;28;11;39;13;1017;1022
7;1;30;19;Summer;0;27;27;12;41;13;1017;912
7;1;30;20;Summer;0;25;25;11;47;13;1018;734
7;1;30;21;Summer;0;24;24;8;58;15;1018;433
7;1;30;22;Summer;0;23;23;3;65;16;1018;380
7;1;30;23;Summer;0;22;22;4;67;16;1018;155
7;2;31;0;Summer;1;21;21;6;71;16;1018;66
7;2;31;1;Summer;1;21;21;6;75;16;1018;28
7;2;31;2;Summer;1;20;20;3;80;17;1018;11
7;2;31;3;Summer;1;19;19;0;81;16;1018;3
7;2;31;4;Summer;1;19;19;0;85;17;1018;18
7;2;31;5;Summer;1;19;19;0;88;17;1019;96
7;2;31;6;Summer;1;20;20;0;84;17;1019;346
7;2;31;7;Summer;1;21;21;0;76;17;1019;855
7;2;31;8;Summer;1;23;23;5;66;16;1019;1024
7;2;31;9;Summer;1;25;25;7;61;17;1019;622
7;2;31;10;Summer;1;27;28;6;55;17;1020;472
7;2;31;11;Summer;1;29;29;2;47;16;1019;568
7;2;31;12;Summer;1;30;30;6;46;17;1019;707
7;2;31;13;Summer;1;31;31;10;44;17;1018;646
7;2;31;14;Summer;1;31;31;4;43;17;1018;572
7;2;31;15;Summer;1;32;32;0;40;17;1017;714
7;2;31;16;Summer;1;32;32;4;39;16;1017;1077
7;2;31;17;Summer;1;31;31;2;42;17;1017;1822
7;2;31;18;Summer;1;31;31;7;43;17;1017;1440
7;2;31;19;Summer;1;29;30;15;52;18;1017;1092
7;2;31;20;Summer;1;27;28;12;60;19;1018;763
7;2;31;21;Summer;1;26;27;8;69;20;1018;522
7;2;31;22;Summer;1;25;26;9;74;20;1018;324
7;2;31;23;Summer;1;24;24;8;74;19;1018;148
8;3;1;0;Summer;1;24;24;6;76;19;1018;69
8;3;1;1;Summer;1;23;24;8;84;21;1018;24
8;3;1;2;Summer;1;23;24;8;89;21;1018;8
8;3;1;3;Summer;1;23;24;5;89;21;1017;4
8;3;1;4;Summer;1;22;23;6;88;20;1017;22
8;3;1;5;Summer;1;22;23;1;88;20;1018;127
8;3;1;6;Summer;1;23;24;0;89;21;1018;435
8;3;1;7;Summer;1;24;24;5;78;20;1018;992
8;3;1;8;Summer;1;26;27;11;66;19;1018;1353
8;3;1;9;Summer;1;28;29;12;60;19;1018;663
8;3;1;10;Summer;1;29;30;9;54;19;1018;401
8;3;1;11;Summer;1;31;32;8;50;19;1018;495
8;3;1;12;Summer;1;30;31;8;49;18;1018;588
8;3;1;13;Summer;1;31;32;6;45;18;1017;533
8;3;1;14;Summer;1;31;32;11;47;19;1017;527
8;3;1;15;Summer;1;31;32;13;49;19;1016;678
8;3;1;16;Summer;1;31;32;18;49;19;1016;1021
8;3;1;17;Summer;1;29;30;23;54;19;1016;1011
8;3;1;18;Summer;1;26;28;30;71;21;1017;848
8;3;1;19;Summer;1;26;27;18;68;20;1017;909
8;3;1;20;Summer;1;26;27;4;63;18;1017;748
8;3;1;21;Summer;1;26;27;0;68;20;1017;459
8;3;1;22;Summer;1;26;27;3;74;21;1017;308
8;3;1;23;Summer;1;26;27;3;72;20;1017;179
8;4;2;0;Summer;1;26;27;4;73;21;1017;78
8;4;2;1;Summer;1;25;26;7;77;21;1017;38
8;4;2;2;Summer;1;24;25;8;85;22;1017;37
8;4;2;3;Summer;1;24;25;7;85;21;1017;6
8;4;2;4;Summer;1;24;25;1;88;22;1017;24
8;4;2;5;Summer;1;23;24;6;93;22;1017;128
8;4;2;6;Summer;1;23;24;7;90;21;1017;434
8;4;2;7;Summer;1;24;25;8;89;22;1018;991
8;4;2;8;Summer;1;25;26;8;85;22;1018;1336
8;4;2;9;Summer;1;26;28;3;78;22;1018;661
8;4;2;10;Summer;1;28;30;7;72;22;1018;400
8;4;2;11;Summer;1;29;31;15;64;21;1018;482
8;4;2;12;Summer;1;30;32;20;54;20;1017;594
8;4;2;13;Summer;1;31;34;19;55;21;1017;560
8;4;2;14;Summer;1;31;35;17;59;22;1016;596
8;4;2;15;Summer;1;32;35;22;54;21;1015;630
8;4;2;16;Summer;1;32;34;23;48;20;1015;978
8;4;2;17;Summer;1;31;32;25;48;19;1015;1729
8;4;2;18;Summer;1;30;31;22;49;18;1016;1435
8;4;2;19;Summer;1;28;30;17;59;19;1016;1040
8;4;2;20;Summer;1;26;28;10;68;20;1017;767
8;4;2;21;Summer;1;26;27;7;72;21;1018;552
8;4;2;22;Summer;1;26;27;3;74;21;1018;385
8;4;2;23;Summer;1;25;26;6;79;22;1018;198
8;5;3;0;Summer;1;24;25;10;87;22;1018;114
8;5;3;1;Summer;1;24;25;10;85;21;1018;45
8;5;3;2;Summer;1;24;25;10;83;21;1018;26
8;5;3;3;Summer;1;24;25;7;83;21;1018;5
8;5;3;4;Summer;1;23;24;9;88;21;1017;12
8;5;3;5;Summer;1;23;24;12;89;21;1018;125
8;5;3;6;Summer;1;23;24;10;89;21;1018;408
8;5;3;7;Summer;1;23;24;7;89;21;1019;955
8;5;3;8;Summer;1;24;25;7;85;22;1019;1296
8;5;3;9;Summer;1;26;28;3;78;22;1019;616
8;5;3;10;Summer;1;28;31;4;69;22;1019;409
8;5;3;11;Summer;1;30;33;6;63;22;1019;497
8;5;3;12;Summer;1;31;34;2;60;22;1019;643
8;5;3;13;Summer;1;31;34;6;56;21;1018;572
8;5;3;14;Summer;1;32;35;13;53;21;1017;554
8;5;3;15;Summer;1;32;36;18;54;22;1016;736
8;5;3;16;Summer;1;31;35;20;60;23;1016;981
8;5;3;17;Summer;1;31;35;17;62;23;1016;1678
8;5;3;18;Summer;1;29;32;20;69;22;1016;885
8;5;3;19;Summer;1;23;24;14;90;22;1017;639
8;5;3;20;Summer;1;24;25;10;91;22;1017;584
8;5;3;21;Summer;1;24;25;11;89;22;1018;457
8;5;3;22;Summer;1;24;25;9;89;22;1017;340
8;5;3;23;Summer;1;24;25;3;92;23;1017;219
8;6;4;0;Summer;1;24;25;0;91;22;1017;112
8;6;4;1;Summer;1;25;26;7;85;22;1016;44
8;6;4;2;Summer;1;24;25;12;87;22;1016;44
8;6;4;3;Summer;1;24;25;13;84;21;1016;13
8;6;4;4;Summer;1;24;25;11;83;21;1016;23
8;6;4;5;Summer;1;24;25;13;83;21;1016;107
8;6;4;6;Summer;1;24;25;13;83;21;1016;328
8;6;4;7;Summer;1;24;25;14;83;21;1016;772
8;6;4;8;Summer;1;25;27;15;81;22;1016;1228
8;6;4;9;Summer;1;27;29;15;76;22;1016;680
8;6;4;10;Summer;1;28;30;15;71;22;1016;542
8;6;4;11;Summer;1;29;32;16;67;22;1015;669
8;6;4;12;Summer;1;30;34;16;63;23;1015;747
8;6;4;13;Summer;1;32;36;18;58;22;1014;693
8;6;4;14;Summer;1;32;35;21;53;21;1013;708
8;6;4;15;Summer;1;32;35;22;52;21;1012;864
8;6;4;16;Summer;1;31;34;22;54;21;1012;1183
8;6;4;17;Summer;1;31;34;25;55;21;1011;1455
8;6;4;18;Summer;1;30;32;22;59;21;1011;1207
8;6;4;19;Summer;1;28;30;19;64;21;1011;930
8;6;4;20;Summer;1;27;29;17;68;21;1011;716
8;6;4;21;Summer;1;27;29;19;72;22;1011;502
8;6;4;22;Summer;1;26;28;19;80;23;1011;402
8;6;4;23;Summer;1;26;28;19;84;23;1011;319
8;7;5;0;Summer;0;26;28;20;84;23;1010;206
8;7;5;1;Summer;0;26;28;14;81;22;1010;97
8;7;5;2;Summer;0;26;28;9;79;22;1010;92
8;7;5;3;Summer;0;26;28;8;79;22;1010;39
8;7;5;4;Summer;0;25;26;17;79;21;1011;11
8;7;5;5;Summer;0;24;25;17;81;21;1011;29
8;7;5;6;Summer;0;24;25;14;80;20;1012;77
8;7;5;7;Summer;0;23;24;18;82;20;1014;192
8;7;5;8;Summer;0;24;24;27;70;18;1015;361
8;7;5;9;Summer;0;24;24;29;57;15;1015;629
8;7;5;10;Summer;0;24;24;33;49;13;1016;973
8;7;5;11;Summer;0;24;24;38;47;12;1016;1142
8;7;5;12;Summer;0;25;25;33;46;13;1016;1297
8;7;5;13;Summer;0;25;25;31;46;12;1015;1339
8;7;5;14;Summer;0;26;26;20;46;13;1015;1461
8;7;5;15;Summer;0;27;27;17;43;13;1015;1419
8;7;5;16;Summer;0;27;27;24;42;13;1015;1330
8;7;5;17;Summer;0;26;26;23;41;12;1015;1288
8;7;5;18;Summer;0;26;26;20;41;12;1016;1095
8;7;5;19;Summer;0;25;25;19;43;12;1016;985
8;7;5;20;Summer;0;24;24;12;46;12;1017;841
8;7;5;21;Summer;0;24;24;6;47;12;1017;618
8;7;5;22;Summer;0;23;23;7;51;13;1018;454
8;7;5;23;Summer;0;23;23;10;53;13;1018;371
8;1;6;0;Summer;0;22;22;12;55;13;1018;219
8;1;6;1;Summer;0;22;22;10;57;13;1018;150
8;1;6;2;Summer;0;21;21;7;59;13;1018;102
8;1;6;3;Summer;0;20;20;8;68;14;1018;52
8;1;6;4;Summer;0;19;19;8;72;14;1018;22
8;1;6;5;Summer;0;20;20;1;73;15;1019;16
8;1;6;6;Summer;0;21;21;0;66;14;1019;52
8;1;6;7;Summer;0;22;22;7;68;16;1020;135
8;1;6;8;Summer;0;22;22;9;66;15;1020;271
8;1;6;9;Summer;0;23;23;9;62;15;1020;574
8;1;6;10;Summer;0;24;24;10;56;14;1020;839
8;1;6;11;Summer;0;25;25;11;52;15;1020;1124
8;1;6;12;Summer;0;27;27;10;51;16;1020;1215
8;1;6;13;Summer;0;27;27;7;51;16;1019;1182
8;1;6;14;Summer;0;27;27;9;51;16;1019;1238
8;1;6;15;Summer;0;27;27;12;51;16;1019;1341
8;1;6;16;Summer;0;27;27;13;51;16;1019;1241
8;1;6;17;Summer;0;27;27;12;51;16;1018;1096
8;1;6;18;Summer;0;27;27;8;51;16;1019;1000
8;1;6;19;Summer;0;26;26;8;53;16;1018;828
8;1;6;20;Summer;0;26;27;9;57;17;1018;606
8;1;6;21;Summer;0;25;25;12;64;18;1019;387
8;1;6;22;Summer;0;24;24;13;67;17;1019;313
8;1;6;23;Summer;0;24;24;14;67;18;1019;156
8;2;7;0;Summer;1;24;24;16;69;18;1019;94
8;2;7;1;Summer;1;23;23;16;72;18;1019;31
8;2;7;2;Summer;1;23;23;13;79;19;1019;6
8;2;7;3;Summer;1;22;22;8;85;19;1018;9
8;2;7;4;Summer;1;22;22;6;83;19;1017;15
8;2;7;5;Summer;1;22;22;1;83;19;1017;59
8;2;7;6;Summer;1;22;22;0;83;19;1017;176
8;2;7;7;Summer;1;22;22;3;92;20;1017;248
8;2;7;8;Summer;1;22;23;8;94;21;1016;523
8;2;7;9;Summer;1;22;23;7;94;21;1015;365
8;2;7;10;Summer;1;22;23;9;94;21;1016;93
8;2;7;11;Summer;1;22;23;12;99;22;1015;68
8;2;7;12;Summer;1;22;23;13;100;22;1014;46
8;2;7;13;Summer;1;22;23;17;100;22;1013;42
8;2;7;14;Summer;1;22;23;20;100;22;1012;51
8;2;7;15;Summer;1;23;24;12;96;22;1012;168
8;2;7;16;Summer;1;23;24;11;94;22;1012;571
8;2;7;17;Summer;1;23;24;13;94;22;1012;1074
8;2;7;18;Summer;1;23;24;16;93;22;1012;710
8;2;7;19;Summer;1;22;23;10;96;22;1012;490
8;2;7;20;Summer;1;23;24;10;92;22;1012;395
